"Abd","Species","sample"
3.409,"CP000976.1 Borrelia duttonii Ly, complete genome","./00.initial.data/mock.cs/C.3.R.120"
3.348,"CP013461.1 Burkholderia stagnalis strain MSMB735WGS chromosome 2, complete sequence","./00.initial.data/mock.cs/C.3.R.120"
3.348,"CP013460.1 Burkholderia stagnalis strain MSMB735WGS chromosome 3, complete sequence","./00.initial.data/mock.cs/C.3.R.120"
3.348,"CP013459.1 Burkholderia stagnalis strain MSMB735WGS chromosome 1, complete sequence","./00.initial.data/mock.cs/C.3.R.120"
3.284,"CP009518.1 Methanococcoides methylutens MM1, complete genome","./00.initial.data/mock.cs/C.3.R.120"
3.217,"CP002608.1 Chlamydophila pecorum E58, complete genome","./00.initial.data/mock.cs/C.3.R.120"
3.147,"CP019044.1 Nitratireductor basaltis strain RR3-28, complete genome","./00.initial.data/mock.cs/C.3.R.120"
3.073,"CP002529.1 Vulcanisaeta moutnovskia 768-28, complete genome","./00.initial.data/mock.cs/C.3.R.120"
2.997,"CP006650.1 Paracoccus aminophilus JCM 7686, complete genome","./00.initial.data/mock.cs/C.3.R.120"
2.917,"CP015318.1 Mesorhizobium amorphae CCNWGS0123, complete genome","./00.initial.data/mock.cs/C.3.R.120"
2.834,"CP020442.1 Paracoccus yeei strain FDAARGOS_252, complete genome","./00.initial.data/mock.cs/C.3.R.120"
2.747,"CP002059.1 Nostoc azollae 0708, complete genome","./00.initial.data/mock.cs/C.3.R.120"
2.657,"NZ_CP009434.1 Burkholderia glumae LMG 2196 = ATCC 33617 chromosome II, complete sequence","./00.initial.data/mock.cs/C.3.R.120"
2.657,"NZ_CP009435.1 Burkholderia glumae LMG 2196 = ATCC 33617 chromosome I, complete sequence","./00.initial.data/mock.cs/C.3.R.120"
2.564,"NC_000964.3 Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome linear","./00.initial.data/mock.cs/C.3.R.120"
2.468,"AE002160.2 Chlamydia muridarum Nigg, complete genome","./00.initial.data/mock.cs/C.3.R.120"
2.369,"NC_010572.1 Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome linear","./00.initial.data/mock.cs/C.3.R.120"
2.266,"LT821323.1 Chlamydia suis isolate SWA-2 genome assembly, chromosome: I","./00.initial.data/mock.cs/C.3.R.120"
2.16,"NC_001318.1 Borrelia burgdorferi B31 chromosome, complete genome","./00.initial.data/mock.cs/C.3.R.120"
2.05,"CP003379.1 Terriglobus roseus DSM 18391, complete genome","./00.initial.data/mock.cs/C.3.R.120"
1.938,"CP002480.1 Granulicella tundricola MP5ACTX9, complete genome","./00.initial.data/mock.cs/C.3.R.120"
1.822,"CP002100.1 Vulcanisaeta distributa DSM 14429, complete genome","./00.initial.data/mock.cs/C.3.R.120"
1.702,"NZ_LN907827.1 Erwinia gerundensis EM595 genome assembly EM595, chromosome : 1","./00.initial.data/mock.cs/C.3.R.120"
1.702,"NZ_LN907827.1 Erwinia gerundensis EM595 genome assembly EM595, chromosome : 1","./00.initial.data/mock.cs/C.3.R.120"
1.58,"NC_032090.1 Candida albicans SC5314 chromosome 2 sequence","./00.initial.data/mock.cs/C.3.R.120"
1.58,"NC_032094.1 Candida albicans SC5314 chromosome 6 sequence","./00.initial.data/mock.cs/C.3.R.120"
1.58,"NC_032089.1 Candida albicans SC5314 chromosome 1 sequence","./00.initial.data/mock.cs/C.3.R.120"
1.58,"NC_032091.1 Candida albicans SC5314 chromosome 3 sequence","./00.initial.data/mock.cs/C.3.R.120"
1.58,"NC_032092.1 Candida albicans SC5314 chromosome 4 sequence","./00.initial.data/mock.cs/C.3.R.120"
1.58,"NC_032096.1 Candida albicans SC5314 chromosome R sequence","./00.initial.data/mock.cs/C.3.R.120"
1.58,"NC_032093.1 Candida albicans SC5314 chromosome 5 sequence","./00.initial.data/mock.cs/C.3.R.120"
1.58,"NC_032095.1 Candida albicans SC5314 chromosome 7 sequence","./00.initial.data/mock.cs/C.3.R.120"
1.454,"CP001037.1 Nostoc punctiforme PCC 73102, complete genome","./00.initial.data/mock.cs/C.3.R.120"
1.324,"AE005673.1 Caulobacter crescentus CB15, complete genome","./00.initial.data/mock.cs/C.3.R.120"
1.191,"CP009506.1 Methanosarcina siciliae T4/M, complete genome","./00.initial.data/mock.cs/C.3.R.120"
1.055,"CP000702.1 Thermotoga petrophila RKU-1, complete genome","./00.initial.data/mock.cs/C.3.R.120"
0.916,"CP009910.1 Borreliella chilensis strain VA1 chromosome, complete genome","./00.initial.data/mock.cs/C.3.R.120"
0.773,"CP002590.1 Thermoproteus uzoniensis 768-20, complete genome","./00.initial.data/mock.cs/C.3.R.120"
0.627,"CP002351.1 Pseudothermotoga thermarum DSM 5069, complete genome","./00.initial.data/mock.cs/C.3.R.120"
0.477,"AP014509.1 Thermotoga caldifontis AZM44c09 DNA, complete genome","./00.initial.data/mock.cs/C.3.R.120"
0.325,"CP002102.1 Brevundimonas subvibrioides ATCC 15264, complete genome","./00.initial.data/mock.cs/C.3.R.120"
0.168,"NC_014034.1 Rhodobacter capsulatus SB 1003, complete genome","./00.initial.data/mock.cs/C.3.R.120"
0.009,"CP003130.1 Granulicella mallensis MP5ACTX8, complete genome","./00.initial.data/mock.cs/C.3.R.120"
4.249,"CP002351.1 Pseudothermotoga thermarum DSM 5069, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.812,"AP014509.1 Thermotoga caldifontis AZM44c09 DNA, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.78,"CP000976.1 Borrelia duttonii Ly, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.745,"CP000702.1 Thermotoga petrophila RKU-1, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.706,"CP006650.1 Paracoccus aminophilus JCM 7686, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.664,"NC_001318.1 Borrelia burgdorferi B31 chromosome, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.619,"CP002102.1 Brevundimonas subvibrioides ATCC 15264, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.571,"NZ_CP009434.1 Burkholderia glumae LMG 2196 = ATCC 33617 chromosome II, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
3.571,"NZ_CP009435.1 Burkholderia glumae LMG 2196 = ATCC 33617 chromosome I, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
3.52,"NC_032090.1 Candida albicans SC5314 chromosome 2 sequence","./00.initial.data/mock.cs/C.3.R.180"
3.52,"NC_032094.1 Candida albicans SC5314 chromosome 6 sequence","./00.initial.data/mock.cs/C.3.R.180"
3.52,"NC_032089.1 Candida albicans SC5314 chromosome 1 sequence","./00.initial.data/mock.cs/C.3.R.180"
3.52,"NC_032091.1 Candida albicans SC5314 chromosome 3 sequence","./00.initial.data/mock.cs/C.3.R.180"
3.52,"NC_032092.1 Candida albicans SC5314 chromosome 4 sequence","./00.initial.data/mock.cs/C.3.R.180"
3.52,"NC_032096.1 Candida albicans SC5314 chromosome R sequence","./00.initial.data/mock.cs/C.3.R.180"
3.52,"NC_032093.1 Candida albicans SC5314 chromosome 5 sequence","./00.initial.data/mock.cs/C.3.R.180"
3.52,"NC_032095.1 Candida albicans SC5314 chromosome 7 sequence","./00.initial.data/mock.cs/C.3.R.180"
3.466,"NC_000964.3 Bacillus subtilis subsp. subtilis str. 168 chromosome, complete genome linear","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008258.1 Phellinus noxius strain FFPRI411160 chromosome 8, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008256.1 Phellinus noxius strain FFPRI411160 chromosome 6, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008255.1 Phellinus noxius strain FFPRI411160 chromosome 5, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008261.1 Phellinus noxius strain FFPRI411160 chromosome 11, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008253.1 Phellinus noxius strain FFPRI411160 chromosome 3, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008260.1 Phellinus noxius strain FFPRI411160 chromosome 10, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008257.1 Phellinus noxius strain FFPRI411160 chromosome 7, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008252.1 Phellinus noxius strain FFPRI411160 chromosome 2, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008263.1 Phellinus noxius strain FFPRI411160 mitochondrion, complete sequence, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008262.1 Phellinus noxius strain FFPRI411160 chromosome 12, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008254.1 Phellinus noxius strain FFPRI411160 chromosome 4, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008259.1 Phellinus noxius strain FFPRI411160 chromosome 9, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.409,"CM008251.1 Phellinus noxius strain FFPRI411160 chromosome 1, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.180"
3.348,"CP002590.1 Thermoproteus uzoniensis 768-20, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.284,"CP011568.3 Pandoraea thiooxydans strain DSM 25325, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.217,"CP020442.1 Paracoccus yeei strain FDAARGOS_252, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.147,"CP019044.1 Nitratireductor basaltis strain RR3-28, complete genome","./00.initial.data/mock.cs/C.3.R.180"
3.073,"CP002480.1 Granulicella tundricola MP5ACTX9, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.997,"NC_014034.1 Rhodobacter capsulatus SB 1003, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.917,"CP001037.1 Nostoc punctiforme PCC 73102, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.834,"CP009520.1 Methanosarcina vacuolata Z-761, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.747,"NZ_CP013704.1 Borrelia anserina Es, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.657,"LT821323.1 Chlamydia suis isolate SWA-2 genome assembly, chromosome: I","./00.initial.data/mock.cs/C.3.R.180"
2.564,"CP009506.1 Methanosarcina siciliae T4/M, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.468,"NZ_CP014696.2 Klebsiella quasipneumoniae strain ATCC 700603, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.369,"AE005673.1 Caulobacter crescentus CB15, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.266,"CP009910.1 Borreliella chilensis strain VA1 chromosome, complete genome","./00.initial.data/mock.cs/C.3.R.180"
2.16,"NC_010572.1 Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome linear","./00.initial.data/mock.cs/C.3.R.180"
2.05,"CP002447.1 Mesorhizobium ciceri biovar biserrulae WSM1271, complete genome","./00.initial.data/mock.cs/C.3.R.180"
1.938,"NZ_LN907827.1 Erwinia gerundensis EM595 genome assembly EM595, chromosome : 1","./00.initial.data/mock.cs/C.3.R.180"
1.938,"NZ_LN907827.1 Erwinia gerundensis EM595 genome assembly EM595, chromosome : 1","./00.initial.data/mock.cs/C.3.R.180"
1.822,"CP009518.1 Methanococcoides methylutens MM1, complete genome","./00.initial.data/mock.cs/C.3.R.180"
1.702,"LT575468.1 Plesiomonas shigelloides strain NCTC10360 genome assembly, chromosome: 1","./00.initial.data/mock.cs/C.3.R.180"
1.58,"CP003130.1 Granulicella mallensis MP5ACTX8, complete genome","./00.initial.data/mock.cs/C.3.R.180"
1.454,"CP002608.1 Chlamydophila pecorum E58, complete genome","./00.initial.data/mock.cs/C.3.R.180"
1.324,"CP022048.1 Brevundimonas vesicularis strain FDAARGOS_289, complete genome","./00.initial.data/mock.cs/C.3.R.180"
1.191,"CP013461.1 Burkholderia stagnalis strain MSMB735WGS chromosome 2, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
1.191,"CP013460.1 Burkholderia stagnalis strain MSMB735WGS chromosome 3, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
1.191,"CP013459.1 Burkholderia stagnalis strain MSMB735WGS chromosome 1, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
1.055,"CP002529.1 Vulcanisaeta moutnovskia 768-28, complete genome","./00.initial.data/mock.cs/C.3.R.180"
0.916,"CP003659.1 Anabaena cylindrica PCC 7122, complete genome","./00.initial.data/mock.cs/C.3.R.180"
0.773,"CP002100.1 Vulcanisaeta distributa DSM 14429, complete genome","./00.initial.data/mock.cs/C.3.R.180"
0.627,"CP002059.1 Nostoc azollae 0708, complete genome","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003238.2 Encephalitozoon cuniculi GB-M1 chromosome IX, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003235.1 Encephalitozoon cuniculi GB-M1 chromosome VIII, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003231.1 Encephalitozoon cuniculi GB-M1 chromosome IV, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003229.1 Encephalitozoon cuniculi GB-M1 chromosome II, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003237.1 Encephalitozoon cuniculi GB-M1 chromosome XI, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003236.1 Encephalitozoon cuniculi GB-M1 chromosome X, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003233.1 Encephalitozoon cuniculi GB-M1 chromosome VI, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003230.1 Encephalitozoon cuniculi GB-M1 chromosome III, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003232.1 Encephalitozoon cuniculi GB-M1 chromosome V, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003242.2 Encephalitozoon cuniculi GB-M1 chromosome I, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.477,"NC_003234.1 Encephalitozoon cuniculi GB-M1 chromosome VII, complete sequence","./00.initial.data/mock.cs/C.3.R.180"
0.325,"CP003379.1 Terriglobus roseus DSM 18391, complete genome","./00.initial.data/mock.cs/C.3.R.180"
0.168,"CP015318.1 Mesorhizobium amorphae CCNWGS0123, complete genome","./00.initial.data/mock.cs/C.3.R.180"
0.009,"AE002160.2 Chlamydia muridarum Nigg, complete genome","./00.initial.data/mock.cs/C.3.R.180"
4.249,"NC_010572.1 Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome linear","./00.initial.data/mock.cs/C.3.R.30"
3.812,"CP002447.1 Mesorhizobium ciceri biovar biserrulae WSM1271, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.78,"CP003379.1 Terriglobus roseus DSM 18391, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.745,"CP011568.3 Pandoraea thiooxydans strain DSM 25325, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.706,"CP015318.1 Mesorhizobium amorphae CCNWGS0123, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.664,"CP003130.1 Granulicella mallensis MP5ACTX8, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008258.1 Phellinus noxius strain FFPRI411160 chromosome 8, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008256.1 Phellinus noxius strain FFPRI411160 chromosome 6, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008255.1 Phellinus noxius strain FFPRI411160 chromosome 5, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008261.1 Phellinus noxius strain FFPRI411160 chromosome 11, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008253.1 Phellinus noxius strain FFPRI411160 chromosome 3, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008260.1 Phellinus noxius strain FFPRI411160 chromosome 10, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008257.1 Phellinus noxius strain FFPRI411160 chromosome 7, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008252.1 Phellinus noxius strain FFPRI411160 chromosome 2, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008263.1 Phellinus noxius strain FFPRI411160 mitochondrion, complete sequence, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008262.1 Phellinus noxius strain FFPRI411160 chromosome 12, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008254.1 Phellinus noxius strain FFPRI411160 chromosome 4, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008259.1 Phellinus noxius strain FFPRI411160 chromosome 9, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.619,"CM008251.1 Phellinus noxius strain FFPRI411160 chromosome 1, whole genome shotgun sequence","./00.initial.data/mock.cs/C.3.R.30"
3.571,"CP000976.1 Borrelia duttonii Ly, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.52,"CP002608.1 Chlamydophila pecorum E58, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.466,"NZ_CP014696.2 Klebsiella quasipneumoniae strain ATCC 700603, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.409,"AE002160.2 Chlamydia muridarum Nigg, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.348,"CP019044.1 Nitratireductor basaltis strain RR3-28, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.284,"CP000702.1 Thermotoga petrophila RKU-1, complete genome","./00.initial.data/mock.cs/C.3.R.30"
3.217,"NZ_LN907827.1 Erwinia gerundensis EM595 genome assembly EM595, chromosome : 1","./00.initial.data/mock.cs/C.3.R.30"
3.217,"NZ_LN907827.1 Erwinia gerundensis EM595 genome assembly EM595, chromosome : 1","./00.initial.data/mock.cs/C.3.R.30"
3.147,"NZ_CP009434.1 Burkholderia glumae LMG 2196 = ATCC 33617 chromosome II, complete sequence","./00.initial.data/mock.cs/C.3.R.30"
3.147,"NZ_CP009435.1 Burkholderia glumae LMG 2196 = ATCC 33617 chromosome I, complete sequence","./00.initial.data/mock.cs/C.3.R.30"
3.073,"CP009910.1 Borreliella chilensis strain VA1 chromosome, complete genome","./00.initial.data/mock.cs/C.3.R.30"
2.997,"CP009518.1 Methanococcoides methylutens MM1, complete genome","./00.initial.data/mock.cs/C.3.R.30"
2.917,"NC_032090.1 Candida albicans SC5314 chromosome 2 sequence","./00.initial.data/mock.cs/C.3.R.30"
2.917,"NC_032094.1 Candida albicans SC5314 chromosome 6 sequence","./00.initial.data/mock.cs/C.3.R.30"
2.917,"NC_032089.1 Candida albicans SC5314 chromosome 1 sequence","./00.initial.data/mock.cs/C.3.R.30"
2.917,"NC_032091.1 Candida albicans SC5314 chromosome 3 sequence","./00.initial.data/mock.cs/C.3.R.30"
2.917,"NC_032092.1 Candida albicans SC5314 chromosome 4 sequence","./00.initial.data/mock.cs/C.3.R.30"
2.917,"NC_032096.1 Candida albicans SC5314 chromosome R sequence","./00.initial.data/mock.cs/C.3.R.30"
2.917,"NC_032093.1 Candida albicans SC5314 chromosome 5 sequence","./00.initial.data/mock.cs/C.3.R.30"
2.917,"NC_032095.1 Candida albicans SC5314 chromosome 7 sequence","./00.initial.data/mock.cs/C.3.R.30"
2.834,"NZ_CP013704.1 Borrelia anserina Es, complete genome","./00.initial.data/mock.cs/C.3.R.30"
2.747,"CP002529.1 Vulcanisaeta moutnovskia 768-28, complete genome","./00.initial.data/mock.cs/C.3.R.30"
2.657,"CP013461.1 Burkholderia stagnalis strain MSMB735WGS chromosome 2, complete sequence","./00.initial.data/mock.cs/C.3.R.30"
2.657,"CP013460.1 Burkholderia stagnalis strain MSMB735WGS chromosome 3, complete sequence","./00.initial.data/mock.cs/C.3.R.30"
2.657,"CP013459.1 Burkholderia stagnalis strain MSMB735WGS chromosome 1, complete sequence","./00.initial.data/mock.cs/C.3.R.30"
2.564,"NC_014034.1 Rhodobacter capsulatus SB 1003, complete genome","./00.initial.data/mock.cs/C.3.R.30"
2.468,"CP003659.1 Anabaena cylindrica PCC 7122, complete genome","./00.initial.data/mock.cs/C.3.R.30"
